recid,eqid,station_latitude,station_longitude,scaled_deltaW
870,125,34.005,-118.279,0.0795586812543212
871,125,34.045,-118.298,-0.2157064335135183
872,125,33.976,-118.289,1.0057392193144243
873,125,33.881,-118.176,1.2220270618196651
874,125,34.238,-118.254,-0.5174877244605706
875,125,33.921,-117.973,0.0521558309550818
876,125,34.026,-117.918,-0.1755776231090471
877,125,33.846,-118.099,0.7544256794031391
879,125,33.905,-116.419,-1.1396645107788128
880,125,34.04856,-116.57816,-0.8954414892730775
881,125,33.924,-116.543,-1.055096010500975
882,125,34.209,-118.517,0.3060489447792697
883,125,33.829,-116.512,-1.3796043032162946
884,125,34.056,-117.748,0.4710154367746286
885,125,33.324,-116.683,-0.5516122576166064
886,125,33.951,-117.446,-0.7070628429190742
887,125,34.065,-117.292,0.1082301055111707
888,125,34.091,-118.093,0.4656634071567991
889,125,33.944,-118.087,0.9067186543366949
890,125,33.851,-116.852,-1.3881243183485914
891,125,34.221,-118.421,-0.0910088242444183
892,125,34.235,-118.366,-0.8210203369019256
893,125,34.269,-118.303,-0.1455306506010655
894,125,34.16,-118.534,1.0316234319242568
895,125,33.7278,-117.824,-0.1560764007858365
896,125,34.021,-116.009,-1.013721642386874
897,125,33.821,-117.818,-0.4879426426501691
898,125,34.064,-117.952,0.1496656070043147
899,125,34.904,-116.823,-0.1120995632958374
3751,125,34.088,-116.919,-0.2543940102794064
3752,125,33.925,-116.389,-0.0726038601851935
3753,125,33.74624,-116.2163,1.2661067876047711
3755,125,35.043,-116.572,0.2703018981222323
3756,125,33.92474,-116.54794,-0.952109069253984
3757,125,33.81663,-116.3945,-0.9446910851391566
3758,125,33.99,-116.656,-0.814213001763339
3759,125,34.238,-116.935,0.8461408782829488
900,126,34.238,-116.935,0.1382010046417265
901,126,33.962,-116.509,1.1856322375608952
902,126,33.426,-116.078,0.6769137052940645
903,126,34.662,-118.387,0.1001243185809228
904,126,33.869,-117.709,-0.8334646794127712
905,126,33.729,-116.979,-0.1558679656967931
906,126,34.405,-117.313,-0.7195377900538631
907,126,33.717,-116.155,-0.1130429438565689
908,126,33.715,-116.221,0.1972135214751377
909,126,34.13,-116.314,-1.1240522078427693
910,126,34.04,-118.445,0.1104004817221553
911,126,34.053,-118.171,0.946272974493507
912,126,34.059,-118.246,-0.0863995306996518
913,126,34.062,-118.198,0.7380372283981602
914,126,33.628,-116.28,-0.4722741978270869
915,126,33.564,-115.987,1.095131821133837
916,126,34.233,-117.661,-0.849240797670718
917,126,33.634,-117.902,0.5527016622446662
918,126,33.421,-115.831,1.3197153837886906
919,126,33.504,-115.913,1.555116640562381
920,126,33.829,-116.512,-0.3100217336090666
921,126,34.458,-117.909,-0.0428133053524734
922,126,34.467,-117.52,-0.4902649211117661
923,126,33.324,-116.683,0.9651126780561224
924,126,34.169,-117.579,-0.7584820012037122
925,126,34.104,-117.574,-1.056455185490023
926,126,33.951,-117.446,-1.2731310726133525
927,126,33.58,-116.931,2.369897202700206
928,126,33.28,-115.984,2.0270783639123646
929,126,34.103,-117.288,-0.7602694073301557
930,126,34.065,-117.292,-0.9116880449509864
931,126,33.76,-116.96,-1.4456055917364066
932,126,33.757,-118.084,0.1944589523587709
933,126,33.851,-116.852,-0.8632518893917513
934,126,33.888,-116.684,0.5484178957660609
935,126,34.16,-118.534,0.6145417690954417
936,126,33.496,-117.149,-0.3058807800594881
937,126,33.64,-117.094,0.293405315523392
938,126,34.314,-117.545,-0.1296886092063228
939,126,34.369,-117.658,0.8870758652259825
940,126,34.904,-116.823,-0.3937870856247433
6056,126,34.136,-117.213,-0.7722144958823401
6057,126,33.925,-116.389,0.4333678190297439
6058,126,34.04856,-116.57816,-0.3351722410406826
6059,126,33.92474,-116.54794,0.4119293392933021
941,127,34.07,-118.15,-0.6344837401630229
942,127,34.016,-119.362,-0.2900038367403242
943,127,33.817,-117.951,-0.3763815699482343
944,127,34.58,-118.199,-2.2404232707238734
945,127,34.758,-118.361,-1.0579726382219732
946,127,34.127,-118.059,-0.8439920805612714
947,127,34.13,-118.036,-0.2801476899950579
948,127,34.236,-118.439,-0.9976477679340324
949,127,34.1,-117.974,0.6910992443670221
